,campaign_id,chain_id,start_date,end_date,format,device,height,width,iremoteid,days,start_day,end_day,shop,budget
5182,28206,12,2020-10-11,2020-11-12,butterfly,DESKTOP,298.0,398.0,['C96312'],34.0,7.0,4.0,0.0,12151.500183105469
3020,15296,11,2020-10-06,2020-10-12,stoprayon,DESKTOP,145.0,1063.0,['bledina-1'],8.0,2.0,1.0,0.0,6630.34619140625
2137,10117,12,2021-04-05,2021-04-11,banner,DESKTOP,200.0,995.0,['139411'],8.0,1.0,7.0,0.0,5346.669921875
6237,34616,11,2020-12-01,2020-12-29,butterfly,DESKTOP,486.0,274.0,['C111426'],30.0,2.0,2.0,0.0,13008.180541992188
3929,20699,7,2020-12-02,2020-12-28,butterfly,DESKTOP,394.0,576.0,['111133'],28.0,3.0,1.0,0.0,6978.973510742188
82,105,10,2020-03-23,2020-04-12,butterfly,DESKTOP,420.0,574.0,"['C50970', 'C50972']",22.0,1.0,7.0,0.0,7348.5062255859375
3646,18963,7,2021-09-10,2021-09-17,butterfly,DESKTOP,351.0,564.0,['174424'],9.0,5.0,5.0,0.0,3524.2242736816406
1652,7313,12,2019-12-08,2019-12-16,banner,DESKTOP,200.0,995.0,['39918'],10.0,7.0,1.0,0.0,7360.440673828125
1159,4411,12,2021-06-28,2021-11-23,tg,DESKTOP,298.0,597.0,['C159943'],150.0,1.0,2.0,0.0,28970.558166503903
1290,5187,12,2020-10-19,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C97953'],75.0,1.0,4.0,0.0,13791.144561767578
2460,12116,12,2020-11-02,2020-12-19,tg,DESKTOP,298.0,796.0,['C100419'],49.0,1.0,6.0,0.0,14071.16616821289
1920,8986,11,2019-09-29,2019-10-12,butterfly,DESKTOP,486.0,278.0,['C32312'],15.0,7.0,6.0,0.0,7544.141235351562
3560,18423,10,2021-12-17,2021-12-27,butterfly,DESKTOP,382.0,494.0,['C178400'],12.0,5.0,1.0,0.0,8541.216064453125
1109,4138,11,2021-10-02,2021-10-11,butterfly,DESKTOP,486.0,531.0,['C181715'],11.0,6.0,1.0,0.0,8673.282470703125
4954,26901,12,2019-07-15,2019-08-09,banner,DESKTOP,200.0,995.0,['31559'],27.0,1.0,5.0,0.0,10716.04769897461
7871,35866,11,2020-10-13,2020-12-13,showcase,DESKTOP,472.0,1047.0,['96240'],63.0,2.0,7.0,0.0,144000.0
1830,8454,11,2019-05-27,2019-06-03,shop,DESKTOP,155.0,1124.0,['nouveaute-harrys'],9.0,1.0,1.0,1.0,5403.66943359375
481,879,12,2020-11-02,2020-11-13,butterfly,DESKTOP,298.0,398.0,"['C103718', 'C103731', 'C103760']",13.0,1.0,5.0,0.0,7590.701110839844
695,1609,12,2020-05-20,2020-05-24,butterfly,DESKTOP,596.0,796.0,['C53899'],6.0,3.0,7.0,0.0,3755.07568359375
162,292,11,2019-12-16,2019-12-27,butterfly,DESKTOP,486.0,277.0,"['C40352', 'C40353']",13.0,1.0,5.0,0.0,8746.164184570312
2281,10866,10,2021-08-17,2021-08-22,butterfly,DESKTOP,407.0,555.0,['C163750'],7.0,2.0,7.0,0.0,5568.263305664063
931,2945,12,2021-02-15,2021-02-28,banner,DESKTOP,200.0,995.0,['124074'],15.0,1.0,7.0,0.0,6250.013580322266
5487,30089,10,2021-01-27,2021-01-28,butterfly,DESKTOP,431.0,555.0,['C119820'],3.0,3.0,4.0,0.0,1978.4033203125
4119,21957,11,2020-07-13,2020-07-25,butterfly,DESKTOP,486.0,278.0,['C72826'],14.0,1.0,6.0,0.0,6053.719970703125
566,1011,7,2020-03-02,2020-04-11,butterfly,DESKTOP,350.0,494.0,"['C47706', 'C47707', 'C47708', 'C47709']",42.0,1.0,6.0,0.0,8736.39028930664
4391,23434,11,2021-06-12,2021-06-16,butterfly,DESKTOP,498.0,531.0,['C152118'],6.0,6.0,3.0,0.0,4366.504760742188
6418,35608,12,2019-07-30,2019-07-30,banner,DESKTOP,200.0,995.0,['32295'],2.0,2.0,2.0,0.0,1531.399658203125
191,362,11,2020-04-23,2020-05-13,butterfly,DESKTOP,486.0,277.0,['C56208'],22.0,4.0,3.0,0.0,5863.1920166015625
1718,7732,11,2021-03-22,2021-04-02,butterfly,DESKTOP,486.0,273.0,['C136303'],13.0,1.0,5.0,0.0,8746.164184570312
5965,32984,10,2021-01-05,2021-01-11,butterfly,DESKTOP,394.0,555.0,['C111325'],8.0,2.0,1.0,0.0,6358.87451171875
4329,23078,10,2019-11-08,2019-11-29,butterfly,DESKTOP,420.0,574.0,['C36926'],23.0,5.0,5.0,0.0,6487.701416015625
2807,14023,7,2020-06-16,2020-08-26,butterfly,DESKTOP,350.0,492.0,['C61279'],73.0,2.0,3.0,0.0,13946.61457824707
1000,3430,7,2020-11-19,2020-12-25,butterfly,DESKTOP,419.0,576.0,['107343'],38.0,4.0,5.0,0.0,4997.636077880859
1529,6587,12,2019-08-19,2019-08-27,banner,DESKTOP,200.0,995.0,['32938'],10.0,1.0,2.0,0.0,6887.864990234375
7429,19504,11,2020-09-14,2020-09-16,showcase,DESKTOP,472.0,1061.0,['89071'],4.0,1.0,3.0,0.0,9142.857142857143
2673,13176,10,2019-07-02,2019-07-18,butterfly,DESKTOP,420.0,574.0,['C29029'],18.0,2.0,4.0,0.0,10932.497314453123
1210,4678,7,2019-09-16,2019-10-12,butterfly,DESKTOP,350.0,494.0,['C33477'],28.0,1.0,6.0,0.0,7806.51416015625
2676,13209,10,2020-05-21,2020-06-23,butterfly,DESKTOP,420.0,574.0,['C59097'],35.0,4.0,2.0,0.0,12137.3095703125
4388,23419,12,2021-03-20,2021-03-20,tg,DESKTOP,298.0,398.0,['C134171'],2.0,6.0,6.0,0.0,1597.296142578125
3806,20015,12,2019-11-14,2019-11-24,banner,DESKTOP,200.0,995.0,['37214'],12.0,4.0,7.0,0.0,7945.869140625
6429,35675,12,2019-05-28,2019-06-13,stoprayon,DESKTOP,121.0,995.0,['29425'],18.0,2.0,4.0,0.0,9805.67578125
3627,18826,12,2020-07-26,2020-08-04,banner,DESKTOP,200.0,995.0,['73434'],11.0,7.0,2.0,0.0,8352.527465820312
6749,11414,10,2021-08-18,2021-08-24,showcase,DESKTOP,394.0,1410.0,['C168847'],8.0,3.0,2.0,0.0,11428.57142857143
2682,13234,10,2020-05-20,2020-06-28,butterfly,DESKTOP,420.0,574.0,['C59013'],41.0,3.0,7.0,0.0,12641.912322998049
689,1579,12,2021-02-19,2021-03-07,butterfly,DESKTOP,298.0,398.0,['C130122'],18.0,5.0,7.0,0.0,8572.290710449219
5212,28377,12,2021-01-04,2021-04-04,tg,DESKTOP,298.0,796.0,['C118170'],92.0,1.0,7.0,0.0,16418.271484375
4355,23225,7,2020-09-19,2020-09-20,highco,DESKTOP,130.0,935.0,['6768'],3.0,6.0,7.0,0.0,1589.486572265625
4723,25438,7,2020-04-23,2020-05-06,butterfly,DESKTOP,350.0,494.0,['C55360'],15.0,4.0,3.0,0.0,3707.322235107422
3054,15504,12,2021-04-05,2021-04-17,tg,DESKTOP,298.0,796.0,['C139359'],14.0,1.0,6.0,0.0,10316.138061523438
538,960,12,2021-03-21,2021-09-01,tg,DESKTOP,298.0,796.0,"['C136511', 'C136514']",166.0,7.0,3.0,0.0,36556.39608764648
1042,3747,7,2021-05-24,2021-05-27,butterfly,DESKTOP,394.0,576.0,['146399'],5.0,1.0,4.0,0.0,1988.7924194335933
6778,268,11,2019-11-11,2019-12-31,showcase,DESKTOP,472.0,1061.0,"['37367', '37369']",52.0,1.0,2.0,0.0,118857.14285714286
7488,22058,11,2021-07-09,2021-08-02,showcase,DESKTOP,494.0,1063.0,['163686'],26.0,5.0,1.0,0.0,59428.57142857143
183,347,11,2021-02-22,2021-03-11,butterfly,DESKTOP,486.0,273.0,"['C129956', 'C130380']",19.0,1.0,4.0,0.0,10078.505004882812
6211,34487,11,2019-08-14,2019-08-25,pmp,DESKTOP,486.0,278.0,['IB366'],13.0,3.0,7.0,0.0,8841.221923828125
1327,5408,11,2020-01-01,2020-01-11,shop,DESKTOP,206.0,285.0,['coup-de-froid'],12.0,3.0,6.0,1.0,8096.007568359375
7195,11453,11,2021-09-04,2021-10-11,showcase,DESKTOP,494.0,1063.0,['174075'],39.0,6.0,1.0,0.0,89142.85714285714
5533,30368,12,2020-01-17,2020-01-19,tg,DESKTOP,298.0,398.0,['C43770'],4.0,5.0,7.0,0.0,2503.3837890625
5233,28522,12,2021-08-24,2021-09-06,banner,DESKTOP,200.0,995.0,['169191'],15.0,2.0,1.0,0.0,7361.356201171875
6442,35778,12,2020-10-19,2020-12-31,tg,DESKTOP,298.0,398.0,['C95173'],75.0,1.0,4.0,0.0,13096.604919433594
4138,22068,12,2021-06-21,2021-07-03,butterfly,DESKTOP,298.0,398.0,['C157693'],14.0,1.0,6.0,0.0,9141.492431640623
2454,12077,7,2021-06-12,2021-06-13,butterfly,DESKTOP,351.0,564.0,['155122'],3.0,6.0,7.0,0.0,1490.4888610839844
3114,15889,12,2020-09-28,2020-09-28,butterfly,DESKTOP,298.0,398.0,['C90805'],2.0,1.0,1.0,0.0,1258.400146484375
7803,32582,11,2021-04-11,2021-04-21,showcase,DESKTOP,438.0,1063.0,['138677'],12.0,7.0,3.0,0.0,27428.571428571428
6932,3060,11,2020-05-06,2020-05-28,showcase,DESKTOP,472.0,1061.0,['57940'],24.0,3.0,4.0,0.0,54857.142857142855
1342,5520,12,2021-10-16,2021-11-24,tg,DESKTOP,298.0,597.0,['C180840'],41.0,6.0,3.0,0.0,11382.478607177734
351,700,12,2020-04-07,2020-04-16,tg,DESKTOP,298.0,597.0,['C52909'],11.0,2.0,4.0,0.0,7638.039733886719
1207,4665,7,2020-03-11,2020-04-07,butterfly,DESKTOP,350.0,494.0,['C49601'],29.0,3.0,2.0,0.0,8941.079315185547
204,396,11,2020-02-04,2020-05-31,butterfly,DESKTOP,486.0,278.0,"['C43636', 'C47114', 'C47115', 'C48001', 'C56489', 'C56499']",30.0,2.0,7.0,0.0,15066.470458984377
2207,10422,10,2019-10-23,2019-11-30,butterfly,DESKTOP,420.0,574.0,['C32903'],40.0,3.0,6.0,0.0,13300.057373046877
2430,11928,10,2019-06-17,2019-06-22,butterfly,DESKTOP,420.0,574.0,['C29359'],7.0,1.0,6.0,0.0,5199.004760742188
1321,5376,12,2020-05-28,2020-05-29,banner,DESKTOP,200.0,995.0,['60107'],3.0,4.0,5.0,0.0,1842.095764160156
4253,22620,11,2019-05-14,2019-06-04,butterfly,DESKTOP,487.0,293.0,['C24137'],23.0,2.0,2.0,0.0,9972.938415527344
6984,4728,11,2021-04-07,2021-06-25,showcase,DESKTOP,472.0,1047.0,['140490'],81.0,3.0,5.0,0.0,185142.8571428572
6858,500,11,2020-10-06,2020-11-20,showcase,DESKTOP,472.0,1047.0,"['104919', '95267', '95281', '95282', '96303', '96304']",47.0,2.0,5.0,0.0,107428.57142857143
247,508,11,2020-11-14,2020-12-12,butterfly,DESKTOP,486.0,274.0,"['C105310', 'C105311']",30.0,6.0,6.0,0.0,14531.636352539062
388,751,12,2020-07-21,2020-08-01,banner,DESKTOP,200.0,995.0,['71857'],13.0,2.0,6.0,0.0,10937.380676269531
5987,33136,12,2021-06-07,2021-06-27,butterfly,DESKTOP,298.0,398.0,['C154649'],22.0,1.0,7.0,0.0,8991.499633789062
7507,22687,11,2020-06-18,2020-07-27,showcase,DESKTOP,472.0,1061.0,['64996'],41.0,4.0,1.0,0.0,93714.28571428572
7444,20221,11,2021-05-23,2021-06-15,showcase,DESKTOP,494.0,1063.0,['147732'],25.0,7.0,2.0,0.0,57142.857142857145
270,571,11,2021-05-03,2021-05-31,butterfly,DESKTOP,486.0,532.0,"['C143088', 'C143089']",30.0,1.0,1.0,0.0,10002.482299804688
7248,13197,11,2021-09-06,2021-09-21,showcase,DESKTOP,494.0,1063.0,['175326'],17.0,1.0,2.0,0.0,38857.142857142855
5396,29514,11,2020-05-05,2020-05-08,butterfly,DESKTOP,486.0,278.0,['C55808'],5.0,2.0,5.0,0.0,3748.4759521484375
7277,14149,11,2021-06-29,2021-07-04,showcase,DESKTOP,494.0,1063.0,['153903'],7.0,2.0,7.0,0.0,16000.0
593,1060,7,2020-08-24,2020-09-22,butterfly,DESKTOP,350.0,492.0,"['C83946', 'C83947']",31.0,1.0,2.0,0.0,9116.377410888672
3579,18520,12,2021-04-06,2021-04-18,butterfly,DESKTOP,298.0,398.0,['C140177'],14.0,2.0,7.0,0.0,8873.01953125
3052,15481,12,2021-05-24,2021-05-30,butterfly,DESKTOP,298.0,398.0,['C151367'],8.0,1.0,7.0,0.0,5056.19140625
6341,35240,11,2019-07-23,2019-07-23,butterfly,DESKTOP,486.0,288.0,['C30704'],2.0,2.0,2.0,0.0,1636.2718505859375
1861,8657,11,2020-01-14,2020-03-04,butterfly,DESKTOP,486.0,278.0,['C43538'],52.0,2.0,3.0,0.0,11636.057678222656
5367,29336,12,2021-05-18,2021-05-29,banner,DESKTOP,200.0,995.0,['149460'],13.0,2.0,6.0,0.0,10937.380676269531
650,1288,12,2021-04-27,2021-05-02,tg,DESKTOP,298.0,796.0,['C144659'],7.0,2.0,7.0,0.0,4962.560791015625
2266,10787,12,2020-09-01,2020-09-23,butterfly,DESKTOP,298.0,398.0,['C85566'],24.0,2.0,3.0,0.0,11102.84912109375
3850,20192,12,2021-07-14,2021-07-23,butterfly,DESKTOP,298.0,398.0,['C164447'],11.0,3.0,5.0,0.0,6354.943176269531
4631,24893,12,2020-08-08,2020-09-19,stoprayon,DESKTOP,122.0,995.0,['C78283'],44.0,6.0,6.0,0.0,15975.058837890623
7711,29330,11,2021-08-02,2021-10-11,showcase,DESKTOP,494.0,1063.0,['167424'],72.0,1.0,1.0,0.0,164571.42857142858
4005,21192,11,2019-09-10,2019-09-12,butterfly,DESKTOP,486.0,278.0,['C32598'],4.0,2.0,4.0,0.0,2970.236328125
698,1617,12,2021-08-28,2021-09-04,banner,DESKTOP,200.0,995.0,['171500'],9.0,6.0,6.0,0.0,7514.620971679687
360,713,12,2020-04-20,2020-05-15,butterfly,DESKTOP,298.0,398.0,"['C55641', 'C57870']",27.0,1.0,5.0,0.0,9735.681060791016
7335,16317,11,2021-09-29,2021-10-11,showcase,DESKTOP,494.0,1063.0,['180519'],14.0,3.0,1.0,0.0,32000.0
3127,15939,11,2019-11-02,2019-11-04,butterfly,DESKTOP,486.0,278.0,['C36906'],4.0,6.0,1.0,0.0,3153.9208984375
4895,26578,12,2021-02-20,2021-03-07,butterfly,DESKTOP,298.0,398.0,['C130142'],17.0,6.0,7.0,0.0,9400.159545898438
7688,28323,11,2021-09-20,2021-09-29,showcase,DESKTOP,494.0,1063.0,['178985'],11.0,1.0,3.0,0.0,25142.857142857145
6726,27355,10,2021-06-23,2021-06-30,banner,DESKTOP,125.0,1200.0,['C153752'],9.0,3.0,3.0,0.0,12857.14285714286
1745,7909,12,2021-03-15,2021-04-11,tg,DESKTOP,298.0,796.0,['C135324'],29.0,1.0,7.0,0.0,12668.790893554688
151,280,11,2019-12-09,2019-12-09,butterfly,DESKTOP,486.0,277.0,['C39553'],2.0,1.0,1.0,0.0,1435.8919677734375
3072,15615,12,2020-09-21,2020-10-03,butterfly,DESKTOP,298.0,398.0,['C90838'],14.0,1.0,6.0,0.0,9141.492431640623
1908,8924,7,2019-06-27,2019-07-18,pmp,DESKTOP,350.0,493.0,['CB613'],23.0,4.0,4.0,0.0,4268.733810424805
3077,15638,12,2020-10-05,2020-10-17,butterfly,DESKTOP,298.0,398.0,['C94734'],14.0,1.0,6.0,0.0,9141.492431640623
1898,8859,11,2020-10-27,2020-10-27,butterfly,DESKTOP,488.0,265.0,['CB8004'],2.0,2.0,2.0,0.0,1636.2718505859375
5046,27449,12,2021-01-18,2021-02-14,butterfly,DESKTOP,298.0,398.0,['C120435'],29.0,1.0,7.0,0.0,11852.43133544922
7044,6505,11,2019-10-09,2019-10-09,showcase,DESKTOP,472.0,1061.0,['35176'],2.0,3.0,3.0,0.0,4571.428571428572
3012,15225,12,2019-06-13,2019-08-31,stoprayon,DESKTOP,121.0,995.0,['30329'],81.0,4.0,6.0,0.0,21738.08331298828
7561,24330,11,2020-11-13,2020-11-15,showcase,DESKTOP,472.0,1047.0,['104355'],4.0,5.0,7.0,0.0,9142.857142857143
3296,16858,12,2020-09-02,2020-09-03,banner,DESKTOP,200.0,1195.0,['84207'],3.0,3.0,4.0,0.0,1942.7572631835933
49,67,10,2020-06-01,2020-08-30,butterfly,DESKTOP,420.0,574.0,"['C62493', 'C62503']",92.0,1.0,7.0,0.0,17914.122192382812
7131,9219,11,2021-09-27,2021-10-01,showcase,DESKTOP,494.0,1063.0,['178731'],6.0,1.0,5.0,0.0,13714.285714285714
5767,31822,11,2021-04-12,2021-04-14,stoprayon,DESKTOP,145.0,1063.0,['entretien-et-nettoyage/lessives-et-soin-du-linge/soin-du-linge/desinfectants-et-desodorisants'],4.0,1.0,3.0,0.0,2628.866455078125
7842,34239,11,2021-01-09,2021-01-13,showcase,DESKTOP,438.0,266.0,['118040'],6.0,6.0,3.0,0.0,13714.285714285714
4332,23093,11,2021-04-06,2021-04-08,butterfly,DESKTOP,486.0,274.0,['C139213'],4.0,2.0,4.0,0.0,2970.236328125
7526,23430,11,2020-09-21,2020-09-27,showcase,DESKTOP,472.0,1061.0,['89019'],8.0,1.0,7.0,0.0,18285.714285714286
6305,35091,11,2020-06-21,2020-07-19,butterfly,DESKTOP,486.0,278.0,['C65501'],30.0,7.0,7.0,0.0,12136.715698242188
5759,31777,7,2021-08-28,2021-08-28,butterfly,DESKTOP,351.0,564.0,['168610'],2.0,6.0,6.0,0.0,1021.1346435546876
2839,14236,12,2021-05-27,2021-06-26,tg,DESKTOP,298.0,398.0,['C152077'],32.0,4.0,6.0,0.0,16856.537109375
6424,35656,7,2020-04-30,2020-06-04,butterfly,DESKTOP,350.0,494.0,['C57154'],37.0,4.0,4.0,0.0,6213.110504150391
6798,328,11,2020-05-14,2020-06-28,showcase,DESKTOP,472.0,1061.0,"['58284', '58285']",47.0,4.0,7.0,0.0,107428.57142857143
1221,4771,11,2021-09-11,2021-10-01,butterfly,DESKTOP,486.0,532.0,['C176563'],22.0,6.0,5.0,0.0,7893.295593261719
6099,33772,12,2021-05-11,2021-05-20,tg,DESKTOP,298.0,796.0,['C147775'],11.0,2.0,4.0,0.0,7638.039733886719
819,2316,12,2020-04-21,2020-04-21,butterfly,DESKTOP,298.0,398.0,['C55640'],2.0,2.0,2.0,0.0,1458.780029296875
4867,26394,7,2021-05-18,2021-08-05,butterfly,DESKTOP,351.0,564.0,['149106'],81.0,2.0,4.0,0.0,14819.692565917969
5226,28489,10,2020-03-24,2020-04-07,butterfly,DESKTOP,420.0,574.0,['C51188'],16.0,2.0,2.0,0.0,10927.00390625
5525,30306,7,2020-12-09,2020-12-14,butterfly,DESKTOP,419.0,576.0,['111726'],7.0,3.0,1.0,0.0,2873.347045898437
7544,23827,11,2020-11-09,2020-12-06,showcase,DESKTOP,472.0,1047.0,['104790'],29.0,1.0,7.0,0.0,66285.71428571429
7398,18482,11,2019-09-29,2019-10-27,showcase,DESKTOP,472.0,1061.0,['32872'],30.0,7.0,7.0,0.0,68571.42857142858
2087,9829,12,2021-08-02,2021-09-12,butterfly,DESKTOP,298.0,398.0,['C166818'],43.0,1.0,7.0,0.0,9893.71630859375
2419,11862,10,2019-11-30,2019-12-29,butterfly,DESKTOP,420.0,574.0,['C38626'],31.0,6.0,7.0,0.0,11908.426544189451
4117,21951,12,2021-05-11,2021-05-15,tg,DESKTOP,298.0,796.0,['C146790'],6.0,2.0,6.0,0.0,4830.162963867188
2707,13389,12,2020-09-19,2020-09-19,banner,DESKTOP,200.0,1195.0,['85496'],2.0,6.0,6.0,0.0,1669.915771484375
1621,7102,10,2021-06-07,2021-08-28,butterfly,DESKTOP,381.0,555.0,['C154713'],84.0,1.0,6.0,0.0,18385.98962402344
2239,10651,12,2021-06-25,2021-06-26,tg,DESKTOP,298.0,597.0,['C152967'],3.0,5.0,6.0,0.0,2165.807556152344
6472,35949,7,2021-06-25,2021-06-28,butterfly,DESKTOP,351.0,564.0,['155254'],5.0,5.0,1.0,0.0,2052.3907470703125
1378,5756,12,2020-10-19,2020-11-01,butterfly,DESKTOP,298.0,398.0,['C99393'],15.0,1.0,7.0,0.0,5705.365447998047
2402,11697,12,2021-08-30,2021-09-12,tg,DESKTOP,298.0,796.0,['C171593'],15.0,1.0,7.0,0.0,6076.783905029297
6177,34325,12,2021-07-02,2021-07-09,butterfly,DESKTOP,298.0,398.0,['C160740'],9.0,5.0,5.0,0.0,5199.498962402344
3606,18728,10,2019-12-09,2019-12-22,butterfly,DESKTOP,420.0,574.0,['C38677'],15.0,1.0,7.0,0.0,5288.668670654297
6909,2076,11,2020-12-01,2020-12-23,showcase,DESKTOP,472.0,1047.0,['102962'],24.0,2.0,3.0,0.0,54857.142857142855
6464,35915,11,2021-06-28,2021-06-29,butterfly,DESKTOP,496.0,532.0,['C146216'],3.0,1.0,2.0,0.0,2223.6677856445312
5277,28854,10,2020-04-17,2020-05-24,butterfly,DESKTOP,420.0,574.0,['C54334'],39.0,5.0,7.0,0.0,12025.233673095703
5532,30360,11,2021-09-16,2021-10-11,butterfly,DESKTOP,486.0,532.0,['C175143'],27.0,4.0,1.0,0.0,8835.427001953125
1446,6105,12,2020-10-19,2020-12-19,butterfly,DESKTOP,298.0,398.0,['C99894'],63.0,1.0,6.0,0.0,18275.42559814453
6186,34358,12,2021-09-07,2021-09-19,butterfly,DESKTOP,298.0,398.0,['C173090'],14.0,2.0,7.0,0.0,8873.01953125
329,667,12,2020-06-23,2020-07-07,butterfly,DESKTOP,298.0,398.0,"['C67008', 'C67012']",16.0,2.0,2.0,0.0,8768.7451171875
910,2822,12,2020-10-25,2020-12-20,butterfly,DESKTOP,298.0,398.0,['C100409'],58.0,7.0,7.0,0.0,17398.09014892578
7573,24882,11,2021-03-29,2021-04-04,showcase,DESKTOP,438.0,266.0,['138461'],8.0,1.0,7.0,0.0,18285.714285714286
948,3041,12,2021-03-16,2021-03-28,banner,DESKTOP,200.0,995.0,['134864'],14.0,2.0,7.0,0.0,9381.358642578123
2360,11349,12,2020-05-12,2020-05-15,banner,DESKTOP,200.0,995.0,['57894'],5.0,2.0,5.0,0.0,3485.616149902344
6995,5068,11,2020-08-24,2020-09-13,showcase,DESKTOP,472.0,1061.0,['83445'],22.0,1.0,7.0,0.0,50285.71428571429
7305,15331,11,2020-10-19,2020-11-01,showcase,DESKTOP,472.0,1047.0,['91848'],15.0,1.0,7.0,0.0,34285.71428571429
1291,5188,12,2021-04-26,2021-05-23,banner,DESKTOP,200.0,995.0,['143954'],29.0,1.0,7.0,0.0,12905.417724609377
2425,11898,12,2021-05-18,2021-05-30,banner,DESKTOP,200.0,995.0,['149441'],14.0,2.0,7.0,0.0,9381.358642578123
7388,18121,11,2021-09-27,2021-10-11,showcase,DESKTOP,494.0,1063.0,['180328'],16.0,1.0,1.0,0.0,36571.42857142857
3065,15578,11,2020-09-27,2020-10-04,butterfly,DESKTOP,486.0,273.0,['C93753'],9.0,7.0,7.0,0.0,7101.783874511719
347,695,12,2020-06-30,2020-07-10,banner,DESKTOP,200.0,995.0,"['68621', '68623', '68624']",12.0,2.0,5.0,0.0,8365.478759765625
1200,4630,12,2021-11-16,2021-11-21,tg,DESKTOP,298.0,597.0,['C175691'],7.0,2.0,7.0,0.0,4962.560791015625
6478,35998,12,2020-04-09,2020-04-09,stoprayon,DESKTOP,122.0,995.0,['C53416'],2.0,4.0,4.0,0.0,1222.5518798828125
1987,9370,7,2021-03-01,2021-03-10,butterfly,DESKTOP,394.0,576.0,['131825'],11.0,1.0,3.0,0.0,4356.077209472656
6483,36029,7,2020-02-03,2020-02-27,butterfly,DESKTOP,350.0,494.0,['C45022'],26.0,1.0,4.0,0.0,6149.764892578125
3634,18878,11,2021-01-05,2021-01-18,stoprayon,DESKTOP,145.0,1063.0,['decouvrez_nos_produits_en_promo'],15.0,2.0,1.0,0.0,6942.2735595703125
3555,18380,12,2021-01-12,2021-01-24,butterfly,DESKTOP,298.0,398.0,['C118198'],14.0,2.0,7.0,0.0,8873.01953125
3435,17640,12,2021-04-19,2021-05-20,butterfly,DESKTOP,298.0,398.0,['C141656'],33.0,1.0,4.0,0.0,9466.475189208984
4899,26611,11,2021-02-22,2021-02-22,butterfly,DESKTOP,486.0,274.0,['C130378'],2.0,1.0,1.0,0.0,1435.8919677734375
1887,8804,12,2020-11-15,2020-11-26,butterfly,DESKTOP,298.0,398.0,['C107211'],13.0,7.0,4.0,0.0,8943.845275878906
6380,35410,10,2020-06-01,2020-06-12,butterfly,DESKTOP,420.0,574.0,['C58730'],13.0,1.0,5.0,0.0,8746.164184570312
160,287,11,2019-10-13,2020-09-02,butterfly,DESKTOP,488.0,270.0,"['CB6850', 'CB6851']",327.0,7.0,3.0,0.0,64792.23385620117
5087,27678,11,2019-06-17,2019-06-17,butterfly,DESKTOP,491.0,293.0,['C25627'],2.0,1.0,1.0,0.0,1435.8919677734375
4509,24197,12,2020-09-26,2020-09-26,banner,DESKTOP,200.0,995.0,['89836'],2.0,6.0,6.0,0.0,1669.915771484375
5599,30767,12,2019-07-02,2019-07-21,banner,DESKTOP,200.0,995.0,['31147'],21.0,2.0,7.0,0.0,10960.482421875
3988,21072,12,2020-06-24,2020-07-20,butterfly,DESKTOP,298.0,398.0,['C67480'],28.0,3.0,1.0,0.0,11191.676391601562
6312,35116,11,2021-09-06,2021-10-01,butterfly,DESKTOP,486.0,531.0,['C175331'],27.0,1.0,5.0,0.0,7782.804382324219
5899,32517,7,2020-12-16,2020-12-22,butterfly,DESKTOP,394.0,576.0,['108204'],8.0,3.0,2.0,0.0,3756.33740234375
5335,29165,12,2021-04-15,2021-05-16,banner,DESKTOP,200.0,995.0,['141260'],33.0,4.0,7.0,0.0,10941.634002685549
2003,9430,12,2021-01-26,2021-02-07,butterfly,DESKTOP,298.0,398.0,['C122592'],14.0,2.0,7.0,0.0,8873.01953125
7651,27204,11,2021-07-12,2021-07-24,showcase,DESKTOP,494.0,1063.0,['162948'],14.0,1.0,6.0,0.0,32000.0
7269,14017,11,2021-04-07,2021-06-25,showcase,DESKTOP,472.0,1047.0,['140484'],81.0,3.0,5.0,0.0,185142.8571428572
3738,19555,12,2021-08-27,2021-09-11,butterfly,DESKTOP,298.0,398.0,['C172503'],17.0,5.0,6.0,0.0,9729.581237792969
5632,31003,12,2020-08-08,2020-09-30,tg,DESKTOP,298.0,796.0,['C56810'],55.0,6.0,3.0,0.0,12875.519638061523
2493,12304,11,2019-08-21,2019-09-01,butterfly,DESKTOP,488.0,270.0,['CB4696'],13.0,3.0,7.0,0.0,9260.873413085938
3550,18337,7,2019-11-18,2019-12-08,butterfly,DESKTOP,350.0,494.0,['C38081'],22.0,1.0,7.0,0.0,5831.460266113281
4632,24901,12,2020-11-17,2020-11-28,tg,DESKTOP,298.0,796.0,['C102010'],13.0,2.0,6.0,0.0,10465.353088378906
1046,3763,11,2020-08-24,2020-09-22,butterfly,DESKTOP,486.0,278.0,['C83660'],31.0,1.0,2.0,0.0,10424.6279296875
1089,3986,12,2021-07-14,2021-07-26,butterfly,DESKTOP,298.0,398.0,['C164356'],14.0,3.0,1.0,0.0,7670.2081298828125
3190,16301,11,2021-09-09,2021-09-25,butterfly,DESKTOP,486.0,531.0,['C176279'],18.0,4.0,6.0,0.0,11826.132934570312
152,280,11,2019-12-09,2019-12-09,butterfly,DESKTOP,486.0,278.0,['C39572'],2.0,1.0,1.0,0.0,1435.8919677734375
1766,8052,11,2021-04-15,2021-06-16,butterfly,DESKTOP,486.0,532.0,['C142304'],64.0,4.0,3.0,0.0,9135.4345703125
